종명,접수일시,도로유형,도로명
고라니,2019-05-27,고속국도(재정),중부선
고라니,2019-05-27,고속국도(재정),12
고라니,2019-05-26,고속국도(재정),중부선
고라니,2019-05-26,고속국도(재정),경부선
고라니,2019-05-26,고속국도(재정),당진대전선
고라니,2019-05-26,고속국도(재정),중앙선
고라니,2019-05-26,고속국도(재정),영동선
고라니,2019-05-26,고속국도(재정),호남지선
고라니,2019-05-26,고속국도(재정),평택제천선
고라니,2019-05-26,고속국도(재정),30
고라니,2019-05-26,고속국도(민자),301
고라니,2019-05-26,고속국도(민자),171
고라니,2019-05-26,고속국도(재정),151
고라니,2019-05-26,고속국도(재정),1
고라니,2019-05-25,고속국도(재정),호남고속도로
고라니,2019-05-25,고속국도(재정),호남선
고라니,2019-05-25,고속국도(재정),중앙선
고라니,2019-05-25,고속국도(재정),중부선
고라니,2019-05-25,고속국도(재정),제2중부선
고라니,2019-05-25,고속국도(재정),서천공주선
고라니,2019-05-25,고속국도(재정),서해안선
고라니,2019-05-25,고속국도(재정),당진대전선
고라니,2019-05-25,고속국도(재정),25
고라니,2019-05-25,고속국도(민자),52
고라니,2019-05-25,고속국도(재정),251
고라니,2019-05-25,고속국도(재정),151
고라니,2019-05-25,고속국도(재정),300
고라니,2019-05-24,고속국도(민자),100
고라니,2019-05-24,고속국도(재정),45
고라니,2019-05-24,고속국도(재정),서해안선
고라니,2019-05-24,고속국도(재정),당진대전선
고라니,2019-05-24,고속국도(재정),호남선
고라니,2019-05-24,고속국도(재정),순천완주선
고라니,2019-05-24,고속국도(재정),중부선
고라니,2019-05-24,고속국도(재정),호남고속도로
고라니,2019-05-24,고속국도(재정),1
고라니,2019-05-24,고속국도(재정),30
고라니,2019-05-23,고속국도(재정),1
고양이,2019-05-23,고속국도(재정),25
고라니,2019-05-23,고속국도(재정),통영대전고속도로
고라니,2019-05-23,고속국도(재정),경부선
고라니,2019-05-23,고속국도(재정),중부선
고라니,2019-05-23,고속국도(재정),동해선
고라니,2019-05-23,고속국도(재정),영동선
고라니,2019-05-23,고속국도(재정),중부내륙선
고라니,2019-05-23,고속국도(재정),영암순천선
고라니,2019-05-23,고속국도(재정),당진대전선
고라니,2019-05-23,고속국도(재정),25
고양이,2019-05-23,고속국도(재정),102
고라니,2019-05-23,고속국도(민자),100
고라니,2019-05-22,고속국도(재정),동해선
고라니,2019-05-22,고속국도(재정),영동선
고라니,2019-05-22,고속국도(재정),중앙선
고라니,2019-05-22,고속국도(재정),대구포항선
고라니,2019-05-22,고속국도(재정),당진대전선
고라니,2019-05-22,고속국도(재정),서해안선
고라니,2019-05-22,고속국도(재정),중부선
고라니,2019-05-22,고속국도(재정),경부선
고라니,2019-05-22,고속국도(재정),청주상주선
고라니,2019-05-22,고속국도(재정),102
고라니,2019-05-22,고속국도(재정),151
고라니,2019-05-21,고속국도(재정),중부선
고라니,2019-05-21,고속국도(재정),제2중부선
고라니,2019-05-21,고속국도(재정),남해선
고라니,2019-05-21,고속국도(재정),중앙선
고라니,2019-05-21,고속국도(재정),서천공주선
고라니,2019-05-21,고속국도(재정),서해안선
고라니,2019-05-21,고속국도(재정),당진대전선
고라니,2019-05-21,고속국도(재정),대구포항선
고라니,2019-05-21,고속국도(재정),영동선
고라니,2019-05-21,고속국도(재정),10
고라니,2019-05-21,고속국도(재정),102
고라니,2019-05-20,고속국도(재정),서천공주선
고라니,2019-05-20,고속국도(재정),서해안선
고라니,2019-05-20,고속국도(재정),중부선
고라니,2019-05-20,고속국도(재정),서울외곽순환선
고라니,2019-05-20,고속국도(재정),경부선
고라니,2019-05-20,고속국도(재정),당진대전선
고라니,2019-05-20,고속국도(재정),당진영덕선
고라니,2019-05-20,고속국도(재정),중앙선
고라니,2019-05-20,고속국도(재정),영동선
고라니,2019-05-20,고속국도(재정),천안논산고속도로
고라니,2019-05-20,고속국도(재정),25
고라니,2019-05-20,고속국도(재정),1
고라니,2019-05-19,고속국도(재정),151
고라니,2019-05-19,고속국도(재정),30
미동정(포유류),2019-05-19,고속국도(재정),당진영덕고속도로
고라니,2019-05-19,고속국도(재정),영동선
고라니,2019-05-19,고속국도(재정),서울외곽순환선
고라니,2019-05-19,고속국도(재정),중부선
고라니,2019-05-19,고속국도(재정),중앙선
고라니,2019-05-19,고속국도(재정),순천완주선
고라니,2019-05-19,고속국도(재정),호남선
고라니,2019-05-19,고속국도(재정),당진대전선
고라니,2019-05-19,고속국도(재정),경부선
고라니,2019-05-19,고속국도(재정),호남지선
고라니,2019-05-19,고속국도(민자),상주영천고속도로
고라니,2019-05-19,고속국도(민자),171
고라니,2019-05-19,고속국도(재정),1
고라니,2019-05-18,고속국도(재정),30
고라니,2019-05-18,고속국도(재정),영동선
고라니,2019-05-18,고속국도(재정),중부선
고라니,2019-05-18,고속국도(재정),중앙선
고라니,2019-05-18,고속국도(재정),순천완주선
고라니,2019-05-18,고속국도(재정),중부내륙선
고라니,2019-05-18,고속국도(재정),당진대전선
고라니,2019-05-18,고속국도(재정),서해안선
고라니,2019-05-18,고속국도(재정),당진영덕고속도로
멧돼지,2019-05-17,고속국도(재정),45
고라니,2019-05-17,고속국도(재정),당진영덕선
수달,2019-05-17,고속국도(재정),당진대전선
고라니,2019-05-17,고속국도(재정),당진대전선
고라니,2019-05-17,고속국도(재정),서해안선
고라니,2019-05-17,고속국도(재정),중부선
고라니,2019-05-17,고속국도(재정),평택제천선
고라니,2019-05-17,고속국도(재정),중앙선
고라니,2019-05-17,고속국도(재정),경부선
너구리,2019-05-17,고속국도(재정),중앙선
고라니,2019-05-17,고속국도(재정),1
꿩,2019-05-16,고속국도(민자),남해3고속도로
고라니,2019-05-16,고속국도(재정),253
고라니,2019-05-16,고속국도(재정),중부선
고라니,2019-05-16,고속국도(재정),영동선
고라니,2019-05-16,고속국도(재정),당진대전선
고라니,2019-05-16,고속국도(재정),중앙선
고라니,2019-05-16,고속국도(재정),고창담양선
멧토끼,2019-05-16,고속국도(재정),당진대전선
고라니,2019-05-16,고속국도(재정),30
고라니,2019-05-16,고속국도(재정),251
고라니,2019-05-16,고속국도(재정),25
고라니,2019-05-15,고속국도(재정),30
고라니,2019-05-15,고속국도(재정),중부내륙선
고라니,2019-05-15,고속국도(재정),영동선
고라니,2019-05-15,고속국도(재정),순천완주선
고라니,2019-05-15,고속국도(재정),서해안선
고라니,2019-05-15,고속국도(재정),중부선
고라니,2019-05-15,고속국도(재정),중앙선
고라니,2019-05-15,고속국도(재정),청주상주선
고라니,2019-05-14,고속국도(재정),중앙선
고라니,2019-05-14,고속국도(재정),중부선
고라니,2019-05-14,고속국도(재정),경부선
고라니,2019-05-14,고속국도(재정),서해안선
고라니,2019-05-14,고속국도(재정),당진대전선
고라니,2019-05-14,고속국도(재정),대구포항선
고라니,2019-05-14,고속국도(재정),영동선
노루,2019-05-14,고속국도(재정),20
고라니,2019-05-14,고속국도(재정),251
고라니,2019-05-13,고속국도(재정),동해선
고라니,2019-05-13,고속국도(재정),영동선
고라니,2019-05-13,고속국도(재정),중앙선
고라니,2019-05-13,고속국도(재정),순천완주선
고라니,2019-05-13,고속국도(재정),당진대전선
고라니,2019-05-13,고속국도(재정),서해안선
고라니,2019-05-13,고속국도(재정),제2중부선
고라니,2019-05-13,고속국도(재정),중부선
고라니,2019-05-13,고속국도(재정),경부선
고라니,2019-05-13,고속국도(재정),30
고라니,2019-05-13,고속국도(재정),1
고라니,2019-05-12,고속국도(재정),중앙선
고라니,2019-05-12,고속국도(재정),중부내륙선
고라니,2019-05-12,고속국도(재정),중부선
고라니,2019-05-12,고속국도(재정),당진대전선
고라니,2019-05-12,고속국도(재정),당진영덕선
고라니,2019-05-12,고속국도(재정),대구포항선
고라니,2019-05-12,고속국도(재정),영동선
노루,2019-05-12,고속국도(재정),251
고라니,2019-05-12,고속국도(재정),5
고라니,2019-05-12,고속국도(재정),1
고라니,2019-05-12,고속국도(재정),251
고라니,2019-05-11,고속국도(재정),300
고라니,2019-05-11,고속국도(재정),중앙선
고라니,2019-05-11,고속국도(재정),영동선
고라니,2019-05-11,고속국도(재정),동해선
고라니,2019-05-11,고속국도(재정),중부선
고라니,2019-05-11,고속국도(재정),순천완주선
고라니,2019-05-11,고속국도(재정),10
노루,2019-05-10,고속국도(민자),38
고라니,2019-05-10,고속국도(재정),서천공주선
고라니,2019-05-10,고속국도(재정),중앙선
고라니,2019-05-10,고속국도(재정),중부선
고라니,2019-05-10,고속국도(재정),서해안선
고라니,2019-05-10,고속국도(재정),당진대전선
고라니,2019-05-10,고속국도(재정),영동선
너구리,2019-05-10,고속국도(재정),당진대전선
너구리,2019-05-10,고속국도(재정),제2중부선
고라니,2019-05-10,고속국도(재정),30
고라니,2019-05-10,고속국도(재정),151
오소리,2019-05-09,고속국도(재정),30
멧돼지,2019-05-09,고속국도(재정),서해안선
고라니,2019-05-09,고속국도(재정),중부내륙선
고라니,2019-05-09,고속국도(재정),당진영덕선
고라니,2019-05-09,고속국도(재정),당진대전선
고라니,2019-05-09,고속국도(재정),경부선
고라니,2019-05-09,고속국도(재정),중부선
너구리,2019-05-09,고속국도(재정),제2경인선
오소리,2019-05-09,고속국도(재정),1
고라니,2019-05-09,고속국도(재정),12
고라니,2019-05-09,고속국도(민자),옥산오창고속도로
고라니,2019-05-08,고속국도(재정),당진대전선
고라니,2019-05-08,고속국도(재정),대구포항선
고라니,2019-05-08,고속국도(재정),서해안선
고라니,2019-05-08,고속국도(재정),서천공주선
고라니,2019-05-08,고속국도(재정),중부선
고라니,2019-05-08,고속국도(재정),청주상주선
고라니,2019-05-08,고속국도(재정),중앙선
오소리,2019-05-08,고속국도(재정),102
고라니,2019-05-08,고속국도(재정),1
고라니,2019-05-07,고속국도(재정),251
고라니,2019-05-07,고속국도(민자),상주영천고속도로
고라니,2019-05-07,고속국도(재정),중앙선
고라니,2019-05-07,고속국도(재정),대구포항선
고라니,2019-05-07,고속국도(재정),당진대전선
고라니,2019-05-07,고속국도(재정),경부선
고라니,2019-05-07,고속국도(재정),호남지선
고라니,2019-05-07,고속국도(재정),1
고라니,2019-05-07,고속국도(민자),52
고라니,2019-05-06,고속국도(재정),중부선
고라니,2019-05-06,고속국도(재정),당진대전선
개,2019-05-06,고속국도(재정),10
고라니,2019-05-06,고속국도(민자),301
고라니,2019-05-05,고속국도(재정),300
고라니,2019-05-05,고속국도(재정),35
고라니,2019-05-05,고속국도(재정),1
고라니,2019-05-05,고속국도(재정),경부선
고라니,2019-05-05,고속국도(재정),평택제천선
고라니,2019-05-05,고속국도(재정),중부내륙선
너구리,2019-05-05,고속국도(재정),영동선
고라니,2019-05-05,고속국도(재정),중부선
고라니,2019-05-05,고속국도(재정),중앙선
고라니,2019-05-05,고속국도(재정),청주상주선
고라니,2019-05-05,고속국도(재정),당진대전선
고라니,2019-05-05,고속국도(재정),대구포항선
고라니,2019-05-05,고속국도(재정),영동선
고라니,2019-05-05,고속국도(재정),30
고라니,2019-05-05,고속국도(재정),251
고라니,2019-05-04,고속국도(재정),동해선
고라니,2019-05-04,고속국도(재정),광주대구선
고라니,2019-05-04,고속국도(재정),당진영덕선
고라니,2019-05-04,고속국도(재정),중부선
고라니,2019-05-04,고속국도(재정),중앙선
고라니,2019-05-03,고속국도(재정),영동선
고라니,2019-05-03,고속국도(재정),동해선
고라니,2019-05-03,고속국도(재정),경부선
고라니,2019-05-03,고속국도(재정),중앙선
고양이,2019-05-03,고속국도(재정),남해1지선
고라니,2019-05-03,고속국도(재정),30
노루,2019-05-03,고속국도(재정),1
고양이,2019-05-02,고속국도(재정),25
고라니,2019-05-02,고속국도(재정),영동선
고라니,2019-05-02,고속국도(재정),광주대구선
고라니,2019-05-02,고속국도(재정),당진대전선
고라니,2019-05-02,고속국도(재정),남해선
