이정,X좌표값,Y좌표값
175.5,36.03273619,127.5718328
175.6,36.03353705,127.5713242
175.7,36.03433939,127.5708186
175.8,36.0351301,127.5702862
175.9,36.03590173,127.5697128
176.0,36.03665401,127.5691016
176.1,36.03738896,127.5684596
176.2,36.03811425,127.5678007
176.3,36.03884163,127.5671454
176.4,36.03956864,127.5664896
176.5,36.04028962,127.5658238
176.6,36.04100272,127.5651451
176.7,36.04169819,127.5644392
176.8,36.04238279,127.5637172
176.9,36.04306929,127.5629981
177.0,36.0437526,127.5622743
177.1,36.04445308,127.5615761
177.2,36.04517952,127.5609194
177.3,36.04592505,127.5602958
177.4,36.04670175,127.559733
177.5,36.04749916,127.5592157
177.6,36.04831419,127.558742
177.7,36.04914189,127.5583027
177.8,36.04996946,127.5578628
177.9,36.05079604,127.5574205
178.0,36.05161704,127.5569626
178.1,36.05244019,127.5565103
178.2,36.05326226,127.5560551
178.3,36.05408482,127.5556012
178.4,36.05490701,127.5551463
178.5,36.05572999,127.5546936
178.6,36.05655222,127.5542388
178.7,36.05737894,127.5537966
178.8,36.05821369,127.5533781
178.9,36.05904702,127.5529553
179.0,36.05989055,127.5525643
179.1,36.06074016,127.5521936
179.2,36.06159143,127.5518287
179.3,36.06244069,127.5514568
179.4,36.06328057,127.5510542
179.5,36.06410508,127.5506058
179.6,36.0649081,127.550102
179.7,36.06569076,127.5495518
179.8,36.06644971,127.5489531
179.9,36.06717726,127.5482982
180.0,36.06789873,127.5476327
180.1,36.06861915,127.5469655
180.2,36.06934322,127.5463043
180.3,36.0700687,127.5456455
180.4,36.07079582,127.5449894
180.5,36.07152529,127.5443373
180.6,36.07227286,127.5437172
180.7,36.07303949,127.5431334
180.8,36.07382244,127.5425836
180.9,36.07462404,127.542076
181.0,36.07544052,127.541606
181.1,36.07626489,127.541157
181.2,36.07708718,127.5407026
181.3,36.07790918,127.5402471
181.4,36.07873187,127.5397935
181.5,36.0795564,127.5393449
181.6,36.0803808,127.5388961
181.7,36.08120528,127.5384476
181.8,36.08203007,127.5379999
181.9,36.08285682,127.5375577
182.0,36.08368395,127.5371165
182.1,36.08450542,127.5366597
182.2,36.0853008,127.5361383
182.3,36.08606112,127.5355425
182.4,36.08677303,127.5348618
182.5,36.08744316,127.5341195
182.6,36.08808191,127.533336
182.7,36.08872036,127.5325522
182.8,36.0893625,127.5317729
182.9,36.08999888,127.5309864
183.0,36.09063916,127.5302048
183.1,36.09127649,127.5294195
183.2,36.0919164,127.5286375
183.3,36.09257997,127.5278862
183.4,36.09328411,127.5271932
183.5,36.09403056,127.5265712
183.6,36.09480199,127.5259975
183.7,36.09559853,127.5254779
183.8,36.09639601,127.5249605
183.9,36.09719001,127.5244349
184.0,36.09798271,127.5239062
184.1,36.09877736,127.5233821
184.2,36.09956905,127.5228512
184.3,36.10036268,127.5223249
184.4,36.10115068,127.5217865
184.5,36.10194289,127.5212568
184.6,36.10272482,127.5207047
184.7,36.10347492,127.5200894
184.8,36.1041883,127.5194109
184.9,36.10485205,127.51866
185.0,36.10547825,127.5178612
185.1,36.10608494,127.5170398
185.2,36.10669042,127.5162169
185.3,36.10729493,127.515393
185.4,36.10789959,127.5145693
185.5,36.10850352,127.5137447
185.6,36.10911636,127.5129303
185.7,36.10975512,127.5121471
185.8,36.11044792,127.5114372
185.9,36.11118956,127.5108065
186.0,36.11197283,127.5102578
186.1,36.1127931,127.5097986
186.2,36.11364407,127.5094335
186.3,36.1145184,127.5091658
186.4,36.11540819,127.5089903
186.5,36.11630694,127.5089154
186.6,36.11720817,127.5089192
186.7,36.11810946,127.5089324
186.8,36.11901078,127.5089416
186.9,36.11991209,127.5089524
187.0,36.12081339,127.5089638
187.1,36.12171473,127.5089705
187.2,36.12261597,127.5089831
187.3,36.12351726,127.508995
187.4,36.12441855,127.5090081
187.5,36.12531988,127.5090156
187.6,36.12622089,127.5090438
187.7,36.12711986,127.5091225
187.8,36.12801447,127.5092569
187.9,36.12890099,127.5094563
188.0,36.12977753,127.5097147
188.1,36.13064861,127.5100001
188.2,36.13151866,127.5102904
188.3,36.13238948,127.5105771
188.4,36.13326077,127.5108617
188.5,36.13413166,127.5111481
188.6,36.13500309,127.511432
188.7,36.13587643,127.5117066
188.8,36.13675907,127.5119311
188.9,36.13765155,127.5120814
189.0,36.13855208,127.512122
189.1,36.13945185,127.5120632
189.2,36.14034309,127.5119005
189.3,36.14121998,127.5116452
189.4,36.14207392,127.5112909
189.5,36.14289684,127.5108391
189.6,36.14368224,127.5102947
189.7,36.14442835,127.509672
189.8,36.14512581,127.5089688
189.9,36.14576965,127.5081916
190.0,36.14637531,127.5073687
190.1,36.14695834,127.5065212
190.2,36.14754247,127.5056748
190.3,36.1481267,127.5048285
190.4,36.148713,127.5039844
190.5,36.14930297,127.5031443
190.6,36.14988839,127.5022992
190.7,36.15047159,127.501452
190.8,36.151058,127.5006081
190.9,36.15164599,127.4997661
191.0,36.15223153,127.4989212
191.1,36.15283188,127.4980924
191.2,36.15345675,127.4972915
191.3,36.1541048,127.4965192
191.4,36.15477588,127.4957773
191.5,36.15546451,127.4950603
191.6,36.15616978,127.4943683
191.7,36.15688982,127.4936998
191.8,36.15761032,127.493032
191.9,36.15833213,127.4923664
192.0,36.15905091,127.4916957
192.1,36.15977373,127.4910318
192.2,36.16049536,127.4903659
192.3,36.16121784,127.4897016
192.4,36.16193775,127.489033
192.5,36.1626577,127.4883645
192.6,36.16337749,127.4876955
192.7,36.16409622,127.4870248
192.8,36.16481706,127.4863575
192.9,36.165569,127.4857458
193.0,36.16637718,127.4852553
193.1,36.16722048,127.4848642
193.2,36.16809343,127.4845897
193.3,36.1689866,127.484445
193.4,36.16988734,127.4844245
193.5,36.17078417,127.4845287
193.6,36.1716629,127.4847715
193.7,36.17252692,127.4850878
193.8,36.17338578,127.4854251
193.9,36.17424455,127.4857626
194.0,36.17510314,127.4861009
194.1,36.17596457,127.4864279
194.2,36.17683683,127.4867071
194.3,36.17772123,127.4869177
194.4,36.17861487,127.4870621
194.5,36.17951472,127.4871156
194.6,36.18041565,127.4871026
194.7,36.18131398,127.4870168
194.8,36.18220505,127.4868507
194.9,36.18308902,127.4866339
195.0,36.18396656,127.4863804
195.1,36.18484522,127.4861328
195.2,36.18572252,127.485878
195.3,36.18660067,127.4856274
195.4,36.18748065,127.4853978
195.5,36.18835934,127.4851505
195.6,36.18924718,127.4849604
195.7,36.19014563,127.4848773
195.8,36.19104602,127.4849107
195.9,36.19193966,127.4850533
196.0,36.19281774,127.4853018
196.1,36.19368031,127.4856241
196.2,36.19453291,127.4859847
196.3,36.19538284,127.4863548
196.4,36.19623275,127.4867251
196.5,36.197082,127.4870977
196.6,36.19793071,127.4874721
196.7,36.19878199,127.4878374
196.8,36.19963326,127.4882027
196.9,36.2004832,127.4885727
197.0,36.20133466,127.4889374
197.1,36.20219113,127.4892839
197.2,36.20305366,127.4896067
197.3,36.2039212,127.4899082
197.4,36.20479353,127.490188
197.5,36.20567097,127.4904418
197.6,36.20655688,127.4906457
197.7,36.20745079,127.4907868
197.8,36.20834962,127.4908675
197.9,36.20925065,127.4908894
198.0,36.21015105,127.4908421
198.1,36.21104814,127.4907353
198.2,36.21193927,127.4905703
198.3,36.21282256,127.4903491
198.4,36.21369468,127.490069
198.5,36.21455257,127.4897283
198.6,36.21539618,127.4893368
198.7,36.21623377,127.488926
198.8,36.21706994,127.4885107
198.9,36.217905,127.488092
199.0,36.21873919,127.4876708
199.1,36.21957806,127.4872642
199.2,36.22041525,127.4868521
199.3,36.22125332,127.4864427
199.4,36.22209125,127.4860328
199.5,36.22293359,127.4856377
199.6,36.22376927,127.4852209
199.7,36.22460577,127.4848067
199.8,36.22544244,127.4843929
199.9,36.22628078,127.4839844
200.0,36.22711924,127.4835762
200.1,36.22795712,127.4831662
200.2,36.22879497,127.482756
200.3,36.22963286,127.482346
200.4,36.23046967,127.4819326
200.5,36.23130489,127.4815144
200.6,36.23213989,127.4810955
200.7,36.23297753,127.4806847
200.8,36.23381378,127.4802696
200.9,36.23464532,127.4798408
201.0,36.23545666,127.4793565
201.1,36.23624777,127.4788236
201.2,36.23703042,127.4782719
201.3,36.23781042,127.4777145
201.4,36.23860082,127.4771799
201.5,36.23939983,127.4766661
201.6,36.24021495,127.4761916
201.7,36.24104906,127.4757702
201.8,36.24189702,127.4753932
201.9,36.24275808,127.4750647
202.0,36.24362765,127.4747722
202.1,36.2445066,127.4745261
202.2,36.24539353,127.4743288
202.3,36.24628906,127.474204
202.4,36.24718601,127.4740956
202.5,36.24808579,127.4740319
202.6,36.24898702,127.4740215
202.7,36.24988786,127.4740549
202.8,36.2507868,127.4741352
202.9,36.25168283,127.4742552
203.0,36.25257351,127.4744251
203.1,36.25345637,127.4746484
203.2,36.25433827,127.4748781
203.3,36.25522042,127.4751064
203.4,36.25610251,127.4753348
203.5,36.25698474,127.4755627
203.6,36.25786888,127.4757783
203.7,36.25876132,127.4759416
203.8,36.25966402,127.4759882
203.9,36.26056637,127.4759276
204.0,36.26146299,127.4757733
204.1,36.26234271,127.4755174
204.2,36.26320041,127.4751551
204.3,36.26403065,127.4747052
204.4,36.26482227,127.4741601
204.5,36.2655708,127.47353
204.6,36.26626943,127.4728186
204.7,36.26691387,127.4720314
204.8,36.26749642,127.4711792
204.9,36.26805127,127.4703012
205.0,36.26860083,127.4694191
205.1,36.2691506,127.4685371
205.2,36.2697007,127.4676554
205.3,36.27025141,127.4667747
205.4,36.27079792,127.4658899
205.5,36.27134611,127.4650064
205.6,36.27189584,127.4641243
205.7,36.27244229,127.4632392
205.8,36.27297931,127.4623456
205.9,36.27353129,127.4614656
206.0,36.27408445,127.4605868
206.1,36.27463785,127.4597082
206.2,36.27518253,127.4588214
206.3,36.27573448,127.4579414
206.4,36.27628523,127.4570602
206.5,36.27683209,127.4561754
206.6,36.27737177,127.4552838
206.7,36.27796352,127.4544449
206.8,36.27865093,127.4537271
206.9,36.27942398,127.4531572
207.0,36.28026239,127.4527508
207.1,36.28114615,127.4525496
207.2,36.28204593,127.4525073
207.3,36.28294004,127.4526401
207.4,36.2838046,127.4529494
207.5,36.28460838,127.4534503
207.6,36.28534144,127.4540961
207.7,36.28598655,127.4548717
207.8,36.28657202,127.455718
207.9,36.28717443,127.4565455
208.0,36.28783683,127.4572996
208.1,36.28854226,127.4579924
208.2,36.28924796,127.4586839
208.3,36.28995481,127.4593747
208.4,36.29066141,127.4600659
208.5,36.29136036,127.4607683
208.6,36.29206228,127.4614667
208.7,36.29277166,127.4621535
208.8,36.29351538,127.4627811
208.9,36.29432772,127.4632599
209.0,36.29519431,127.4635617
209.1,36.29608823,127.4636913
209.2,36.29698645,127.4636256
209.3,36.297866,127.4633891
209.4,36.2987066,127.4629888
209.5,36.29953395,127.4625471
209.6,36.30036306,127.4621105
209.7,36.30118845,127.4616632
209.8,36.30201853,127.4612297
209.9,36.30287178,127.4608722
210.0,36.30375503,127.4606552
210.1,36.30465335,127.4605708
210.2,36.30555211,127.4606406
210.3,36.30643827,127.4608397
210.4,36.30729558,127.4611785
210.5,36.30811387,127.461644
210.6,36.30888082,127.4622275
210.7,36.30958503,127.4629214
210.8,36.31021887,127.4637126
210.9,36.31082769,127.4645337
211.0,36.31143651,127.4653549
211.1,36.31204532,127.4661762
211.2,36.31265145,127.4670004
211.3,36.31325966,127.4678222
211.4,36.31386648,127.4686457
211.5,36.31447201,127.4694706
211.6,36.31508603,127.4702859
211.7,36.31572565,127.47107
211.8,36.31641829,127.471782
211.9,36.31716414,127.472408
212.0,36.31795488,127.4729473
212.1,36.31878789,127.473382
212.2,36.31965408,127.4737157
212.3,36.32053089,127.4739785
212.4,36.32140815,127.4742347
212.5,36.32228207,127.4745003
212.6,36.32315204,127.4747863
212.7,36.32400692,127.4751351
212.8,36.32484459,127.4755443
212.9,36.32567045,127.4759903
213.0,36.32647918,127.4764816
213.1,36.32726313,127.4770303
213.2,36.32802403,127.4776273
213.3,36.32877529,127.4782428
213.4,36.3295325,127.4788469
213.5,36.33030682,127.4794165
213.6,36.33112051,127.4798944
213.7,36.33196871,127.4802701
213.8,36.33284112,127.4805485
213.9,36.33372981,127.4807321
214.0,36.3346231,127.4808804
214.1,36.33551609,127.4810314
214.2,36.3364089,127.4811841
214.3,36.33729877,127.4813604
214.4,36.33819043,127.4815226
214.5,36.33908235,127.4816831
214.6,36.33997395,127.4818463
214.7,36.34086567,127.4820084
214.8,36.34175782,127.4821669
214.9,36.34265028,127.4823227
215.0,36.34354626,127.4824291
215.1,36.34442683,127.4822152
215.1,36.34442683,127.4822152
215.2,36.34520412,127.4816617
215.2,36.34520412,127.4816617
215.3,36.34579151,127.4808238
215.3,36.34579151,127.4808238
215.4,36.3461259,127.4797948
215.4,36.3461259,127.4797948
215.5,36.34617523,127.4786881
215.5,36.34617523,127.4786881
215.6,36.34601507,127.477592
215.6,36.34601507,127.477592
215.7,36.34594897,127.4764829
215.7,36.34594897,127.4764829
215.8,36.3459749,127.4753697
215.8,36.3459749,127.4753697
215.9,36.34606883,127.4742621
215.9,36.34606883,127.4742621
216.0,36.34621917,127.473164
216.0,36.34621917,127.473164
216.1,36.3464547,127.4720893
216.1,36.3464547,127.4720893
216.2,36.3467725,127.4710476
216.2,36.3467725,127.4710476
216.3,36.34717394,127.470051
216.3,36.34717394,127.470051
216.4,36.34765058,127.4691065
216.4,36.34765058,127.4691065
216.5,36.34819846,127.4682225
216.5,36.34819846,127.4682225
216.6,36.34880261,127.467396
216.6,36.34880261,127.467396
216.7,36.3494201,127.4665844
216.7,36.3494201,127.4665844
216.8,36.3500307,127.4657648
216.8,36.3500307,127.4657648
216.9,36.3506431,127.4649473
216.9,36.3506431,127.4649473
217.0,36.35125393,127.464128
217.0,36.35125393,127.464128
217.1,36.35186504,127.463309
217.1,36.35186504,127.463309
217.2,36.35247818,127.4624924
217.2,36.35247818,127.4624924
217.3,36.35309319,127.4616779
217.3,36.35309319,127.4616779
217.4,36.35370487,127.4608594
217.4,36.35370487,127.4608594
217.5,36.35431753,127.4600422
217.5,36.35431753,127.4600422
217.6,36.35493391,127.4592292
217.6,36.35493391,127.4592292
217.7,36.35555134,127.4584174
217.7,36.35555134,127.4584174
217.8,36.356184,127.4576242
217.8,36.356184,127.4576242
217.9,36.35684615,127.4568687
217.9,36.35684615,127.4568687
218.0,36.35753967,127.4561576
218.0,36.35753967,127.4561576
218.1,36.35825744,127.4554842
218.1,36.35825744,127.4554842
218.2,36.358996,127.4548457
218.2,36.358996,127.4548457
218.3,36.35973317,127.4542047
218.3,36.35973317,127.4542047
218.4,36.36047748,127.4535762
218.4,36.36047748,127.4535762
218.5,36.36122358,127.4529509
218.5,36.36122358,127.4529509
218.6,36.36196936,127.4523251
218.6,36.36196936,127.4523251
218.7,36.36271427,127.4516979
218.7,36.36271427,127.4516979
218.8,36.3634584,127.451069
218.8,36.3634584,127.451069
218.9,36.3642053,127.4504452
218.9,36.3642053,127.4504452
219.0,36.36495032,127.449818
219.0,36.36495032,127.449818
219.1,36.3656953,127.4491908
219.1,36.3656953,127.4491908
219.2,36.36643472,127.448554
219.2,36.36643472,127.448554
219.3,36.36714342,127.4478696
219.3,36.36714342,127.4478696
219.4,36.36779646,127.447104
219.4,36.36779646,127.447104
219.5,36.36838476,127.4462641
219.5,36.36838476,127.4462641
219.6,36.36890719,127.4453606
219.6,36.36890719,127.4453606
219.7,36.36935692,127.4444011
219.7,36.36935692,127.4444011
219.8,36.36972589,127.4433883
219.8,36.36972589,127.4433883
219.9,36.37000608,127.442335
219.9,36.37000608,127.442335
220.0,36.37020777,127.4412515
220.0,36.37020777,127.4412515
220.1,36.37037858,127.4401594
220.1,36.37037858,127.4401594
220.2,36.37053271,127.4390613
220.2,36.37053271,127.4390613
220.3,36.37068194,127.4379622
220.3,36.37068194,127.4379622
220.4,36.37083172,127.4368632
220.4,36.37083172,127.4368632
220.5,36.37103279,127.4357775
220.5,36.37103279,127.4357775
220.6,36.37134031,127.4347312
220.6,36.37134031,127.4347312
220.7,36.37176424,127.4337494
220.7,36.37176424,127.4337494
220.8,36.37229852,127.4328532
220.8,36.37229852,127.4328532
220.9,36.37292912,127.4320577
220.9,36.37292912,127.4320577
221.0,36.37360599,127.4313218
221.0,36.37360599,127.4313218
221.1,36.37429115,127.4305977
221.1,36.37429115,127.4305977
221.2,36.37499857,127.4299074
221.2,36.37499857,127.4299074
221.3,36.37574555,127.4292848
221.3,36.37574555,127.4292848
221.4,36.37653925,127.4287573
221.4,36.37653925,127.4287573
221.5,36.3773712,127.4283301
221.5,36.3773712,127.4283301
221.6,36.37822812,127.4279853
221.6,36.37822812,127.4279853
221.7,36.37909983,127.4277019
221.7,36.37909983,127.4277019
221.8,36.37997175,127.4274195
221.8,36.37997175,127.4274195
221.9,36.38084479,127.4271425
221.9,36.38084479,127.4271425
222.0,36.38171723,127.4268626
222.0,36.38171723,127.4268626
222.1,36.38258907,127.4265799
222.1,36.38258907,127.4265799
222.2,36.38346126,127.426299
222.2,36.38346126,127.426299
222.3,36.38433393,127.4260201
222.3,36.38433393,127.4260201
222.4,36.38520611,127.425739
222.4,36.38520611,127.425739
222.5,36.38607572,127.4254465
222.5,36.38607572,127.4254465
222.6,36.38692573,127.425077
222.6,36.38692573,127.425077
222.7,36.38774863,127.4246232
222.7,36.38774863,127.4246232
222.8,36.38854205,127.4240945
222.8,36.38854205,127.4240945
222.9,36.38932881,127.4235506
222.9,36.38932881,127.4235506
223.0,36.39011538,127.4230064
223.0,36.39011538,127.4230064
223.1,36.39090369,127.4224661
223.1,36.39090369,127.4224661
223.2,36.39169315,127.4219282
223.2,36.39169315,127.4219282
223.3,36.39248092,127.4213866
223.3,36.39248092,127.4213866
223.4,36.3932693,127.4208462
223.4,36.3932693,127.4208462
223.5,36.39405734,127.4203051
223.5,36.39405734,127.4203051
223.6,36.39484885,127.419772
223.6,36.39484885,127.419772
223.7,36.39566488,127.419299
223.7,36.39566488,127.419299
223.8,36.39650604,127.4188992
223.8,36.39650604,127.4188992
223.9,36.39737054,127.4185853
223.9,36.39737054,127.4185853
224.0,36.39825327,127.4183627
224.0,36.39825327,127.4183627
224.1,36.39914806,127.4182322
224.1,36.39914806,127.4182322
224.2,36.40004858,127.4181948
224.2,36.40004858,127.4181948
224.3,36.40094853,127.4182495
224.3,36.40094853,127.4182495
224.4,36.40184205,127.4183935
224.4,36.40184205,127.4183935
224.5,36.40272305,127.4186274
224.5,36.40272305,127.4186274
224.6,36.40358976,127.4189333
224.6,36.40358976,127.4189333
224.7,36.40445356,127.4192514
224.7,36.40445356,127.4192514
224.8,36.4053124,127.4195899
224.8,36.4053124,127.4195899
224.9,36.40617385,127.4199178
224.9,36.40617385,127.4199178
225.0,36.40703563,127.4202444
225.0,36.40703563,127.4202444
225.1,36.40789675,127.4205736
225.1,36.40789675,127.4205736
225.2,36.40876001,127.4208942
225.2,36.40876001,127.4208942
225.3,36.40962076,127.4212252
225.3,36.40962076,127.4212252
225.4,36.41048197,127.421554
225.4,36.41048197,127.421554
225.5,36.41134429,127.4218784
225.5,36.41134429,127.4218784
225.6,36.41220695,127.4222015
225.6,36.41220695,127.4222015
225.7,36.41308174,127.4224666
225.7,36.41308174,127.4224666
225.8,36.41397456,127.4226135
225.8,36.41397456,127.4226135
225.9,36.41487512,127.4226253
225.9,36.41487512,127.4226253
226.0,36.4157683,127.4224851
226.0,36.4157683,127.4224851
226.1,36.4166382,127.422196
226.1,36.4166382,127.422196
226.2,36.41746841,127.4217649
226.2,36.41746841,127.4217649
226.3,36.41824915,127.4212088
226.3,36.41824915,127.4212088
226.4,36.41899343,127.4205803
226.4,36.41899343,127.4205803
226.5,36.41971061,127.4199048
226.5,36.41971061,127.4199048
226.6,36.42043705,127.4192449
226.6,36.42043705,127.4192449
226.7,36.42119942,127.4186506
226.7,36.42119942,127.4186506
226.8,36.42200014,127.4181394
226.8,36.42200014,127.4181394
226.9,36.42283451,127.4177184
226.9,36.42283451,127.4177184
227.0,36.42369326,127.4173826
227.0,36.42369326,127.4173826
227.1,36.42457626,127.4171614
227.1,36.42457626,127.4171614
227.2,36.42547108,127.4170308
227.2,36.42547108,127.4170308
227.3,36.42637127,127.416977
227.3,36.42637127,127.416977
227.4,36.42727246,127.4169919
227.4,36.42727246,127.4169919
227.5,36.4281718,127.4170637
227.5,36.4281718,127.4170637
227.6,36.42906706,127.4171899
227.6,36.42906706,127.4171899
227.7,36.42995491,127.4173812
227.7,36.42995491,127.4173812
227.8,36.43083648,127.4176132
227.8,36.43083648,127.4176132
227.9,36.43171279,127.4178739
227.9,36.43171279,127.4178739
228.0,36.43258877,127.4181365
228.0,36.43258877,127.4181365
228.1,36.43346485,127.4183986
228.1,36.43346485,127.4183986
228.2,36.43434084,127.4186612
228.2,36.43434084,127.4186612
228.3,36.43521736,127.4189209
228.3,36.43521736,127.4189209
228.4,36.43609523,127.4191736
228.4,36.43609523,127.4191736
228.5,36.4369761,127.4194098
228.5,36.4369761,127.4194098
228.6,36.43786288,127.4196052
228.6,36.43786288,127.4196052
228.7,36.43875584,127.4197536
228.7,36.43875584,127.4197536
228.8,36.43965369,127.4198405
228.8,36.43965369,127.4198405
228.9,36.44055373,127.4198842
228.9,36.44055373,127.4198842
229.0,36.44145447,127.4198737
229.0,36.44145447,127.4198737
229.1,36.44235323,127.419809
229.1,36.44235323,127.419809
229.2,36.44324783,127.4196828
229.2,36.44324783,127.4196828
229.3,36.44413833,127.4195125
229.3,36.44413833,127.4195125
229.4,36.44502739,127.4193282
229.4,36.44502739,127.4193282
229.5,36.44591195,127.4191159
229.5,36.44591195,127.4191159
229.6,36.44679706,127.4189053
229.6,36.44679706,127.4189053
229.7,36.44768181,127.4186924
229.7,36.44768181,127.4186924
229.8,36.44856665,127.4184801
229.8,36.44856665,127.4184801
229.9,36.4494515,127.4182679
229.9,36.4494515,127.4182679
230.0,36.45033612,127.4180543
230.0,36.45033612,127.4180543
230.1,36.45122059,127.4178396
230.1,36.45122059,127.4178396
230.2,36.45210675,127.4176357
230.2,36.45210675,127.4176357
230.3,36.45299209,127.4174266
230.3,36.45299209,127.4174266
230.4,36.45387719,127.4172159
230.4,36.45387719,127.4172159
230.5,36.45476232,127.4170055
230.5,36.45476232,127.4170055
230.6,36.45564727,127.4167939
230.6,36.45564727,127.4167939
230.7,36.45653169,127.416579
230.7,36.45653169,127.416579
230.8,36.45741611,127.416364
230.8,36.45741611,127.416364
230.9,36.45830073,127.4161505
230.9,36.45830073,127.4161505
231.0,36.45918853,127.4159585
231.0,36.45918853,127.4159585
231.1,36.46008483,127.4158507
231.1,36.46008483,127.4158507
231.2,36.4609852,127.4158691
231.2,36.4609852,127.4158691
231.3,36.46187861,127.4160089
231.3,36.46187861,127.4160089
231.4,36.46275276,127.4162764
231.4,36.46275276,127.4162764
231.5,36.46359799,127.4166611
231.5,36.46359799,127.4166611
231.6,36.46440562,127.4171543
231.6,36.46440562,127.4171543
231.7,36.46516331,127.4177568
231.7,36.46516331,127.4177568
231.8,36.46586264,127.4184598
231.8,36.46586264,127.4184598
231.9,36.46649448,127.4192545
231.9,36.46649448,127.4192545
232.0,36.46705041,127.4201321
232.0,36.46705041,127.4201321
232.1,36.46757102,127.421043
232.1,36.46757102,127.421043
232.2,36.46808779,127.4219572
232.2,36.46808779,127.4219572
232.3,36.46860479,127.4228712
232.3,36.46860479,127.4228712
232.4,36.46912089,127.4237861
232.4,36.46912089,127.4237861
232.5,36.46963831,127.4246998
232.5,36.46963831,127.4246998
232.6,36.47015206,127.4256167
232.6,36.47015206,127.4256167
232.7,36.47068117,127.4265194
232.7,36.47068117,127.4265194
232.8,36.47129331,127.4273371
232.8,36.47129331,127.4273371
232.9,36.47200071,127.4280263
232.9,36.47200071,127.4280263
233.0,36.47279274,127.4285556
233.0,36.47279274,127.4285556
233.1,36.4736423,127.4289257
233.1,36.4736423,127.4289257
233.2,36.47451783,127.4291905
233.2,36.47451783,127.4291905
233.3,36.47539378,127.4294533
233.3,36.47539378,127.4294533
233.4,36.47626667,127.4297307
233.4,36.47626667,127.4297307
233.5,36.4771412,127.4300007
233.5,36.4771412,127.4300007
233.6,36.47801711,127.4302637
233.6,36.47801711,127.4302637
233.7,36.47889814,127.4304987
233.7,36.47889814,127.4304987
233.8,36.47978957,127.4306601
233.8,36.47978957,127.4306601
233.9,36.48068911,127.4307221
233.9,36.48068911,127.4307221
234.0,36.48158996,127.4306977
234.0,36.48158996,127.4306977
234.1,36.48248939,127.430626
234.1,36.48248939,127.430626
234.2,36.48338913,127.4305606
234.2,36.48338913,127.4305606
234.3,36.48428886,127.4304947
234.3,36.48428886,127.4304947
234.4,36.48518858,127.4304284
234.4,36.48518858,127.4304284
234.5,36.48608839,127.4303642
234.5,36.48608839,127.4303642
234.6,36.48698817,127.4302994
234.6,36.48698817,127.4302994
234.7,36.48788821,127.4302403
234.7,36.48788821,127.4302403
234.8,36.48878815,127.4301791
234.8,36.48878815,127.4301791
234.9,36.48968788,127.4301131
234.9,36.48968788,127.4301131
235.0,36.49058768,127.430049
235.0,36.49058768,127.430049
235.1,36.49148764,127.4299882
235.1,36.49148764,127.4299882
235.2,36.49238754,127.4299262
235.2,36.49238754,127.4299262
235.3,36.49328733,127.4298614
235.3,36.49328733,127.4298614
235.4,36.49418719,127.4297984
235.4,36.49418719,127.4297984
235.5,36.49508691,127.4297325
235.5,36.49508691,127.4297325
235.6,36.49598632,127.4296606
235.6,36.49598632,127.4296606
235.7,36.4968858,127.4295904
235.7,36.4968858,127.4295904
235.8,36.49778593,127.4295331
235.8,36.49778593,127.4295331
235.9,36.49868581,127.4294707
235.9,36.49868581,127.4294707
236.0,36.49958565,127.4294071
236.0,36.49958565,127.4294071
236.1,36.50048556,127.4293453
236.1,36.50048556,127.4293453
236.2,36.50138539,127.4292819
236.2,36.50138539,127.4292819
236.3,36.50228513,127.4292165
236.3,36.50228513,127.4292165
236.4,36.50318501,127.4291538
236.4,36.50318501,127.4291538
236.5,36.50408481,127.4290881
236.5,36.50408481,127.4290881
236.6,36.50498444,127.4290213
236.6,36.50498444,127.4290213
236.7,36.50588421,127.4289564
236.7,36.50588421,127.4289564
236.8,36.50678396,127.4288911
236.8,36.50678396,127.4288911
236.9,36.5076838,127.4288277
236.9,36.5076838,127.4288277
237.0,36.50858361,127.4287639
237.0,36.50858361,127.4287639
237.1,36.50948344,127.4287026
237.1,36.50948344,127.4287026
237.2,36.51038438,127.4287132
237.2,36.51038438,127.4287132
237.3,36.51128165,127.4288148
237.3,36.51128165,127.4288148
237.4,36.51217639,127.4289486
237.4,36.51217639,127.4289486
237.5,36.51307018,127.4290924
237.5,36.51307018,127.4290924
237.6,36.51396411,127.4292348
237.6,36.51396411,127.4292348
237.7,36.51485791,127.4293786
237.7,36.51485791,127.4293786
237.8,36.51575176,127.4295218
237.8,36.51575176,127.4295218
237.9,36.51664601,127.4296611
237.9,36.51664601,127.4296611
238.0,36.51753622,127.4298345
238.0,36.51753622,127.4298345
238.1,36.51840769,127.4301154
238.1,36.51840769,127.4301154
238.2,36.5192385,127.4305458
238.2,36.5192385,127.4305458
238.3,36.52004211,127.431051
238.3,36.52004211,127.431051
238.4,36.52083008,127.431593
238.4,36.52083008,127.431593
238.5,36.52162733,127.4321126
238.5,36.52162733,127.4321126
238.6,36.52246802,127.432508
238.6,36.52246802,127.432508
238.7,36.52335226,127.4327143
238.7,36.52335226,127.4327143
238.8,36.52425204,127.4327346
238.8,36.52425204,127.4327346
238.9,36.52514104,127.4325942
238.9,36.52514104,127.4325942
239.0,36.52600094,127.4322769
239.0,36.52600094,127.4322769
239.1,36.52683467,127.4318547
239.1,36.52683467,127.4318547
239.2,36.52766994,127.4314358
239.2,36.52766994,127.4314358
